Camphor, wild-herb, rose and underbrush aromas shape the nose. The full-bodied, muscular palate doles out dried black cherry, blood orange and licorice alongside assertive close-grained tannins that grip the close. Drink after 2026. KERIN O’KEEFE;91;Schiavenza 2016 del Comune di Serrlanga d'Alba (Barolo);$45;del Comune di Serrlanga d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Schiavenza;KERIN O’KEEFE;15%;750 ml;Red;Cantiniere Imports & Distributing, Inc.;9/1/2020
Aromas of black-skinned berry, cedar and underbrush lead the nose. The juicy palate offers Marasca cherry, star anise and toasted hazelnut alongside fine-grained tannins and fresh acidity. Drink 2023–2033. KERIN O’KEEFE;91;Tenuta L'Illuminata 2016 Sant'Anna (Barolo);$65;Sant'Anna;Nebbiolo;Barolo, Piedmont, Italy;Tenuta L'Illuminata;KERIN O’KEEFE;14%;750 ml;Red;Jackson Family Wines;9/1/2020
Aromas of rose petal, leather and earthy underbrush emerge from the glass. The solid chewy palate offers dried black cherry, star anise and clove alongside fine-grained tannins. Drink now–2029. KERIN O’KEEFE;91;Aurelio Settimo 2012 Rocche dell'Annunziata Riserva (Barolo);$97;Rocche dell'Annunziata Riserva;Nebbiolo;Barolo, Piedmont, Italy;Aurelio Settimo;KERIN O’KEEFE;14.5%;750 ml;Red;MS Walker;9/1/2020
Camphor, rose and dark-spice aromas emerge in the glass. On the precise, racy palate, taut close-grained tannins firmly support pomegranate, sour cherry and licorice while vibrant acidity lends balance. Drink 2024–2031. KERIN O’KEEFE;91;Oddero 2016 Barolo;$55;;Nebbiolo;Barolo, Piedmont, Italy;Oddero;KERIN O’KEEFE;14%;750 ml;Red;The Piedmont Guy;9/1/2020
Violet, underbrush and new leather lead the way. The savory palate offers raspberry jam, star anise and tobacco alongside fine-grained tannins and fresh acidity. Drink 2023–2032. KERIN O’KEEFE;91;Josetta Saffirio 2016 del Comune di Monforte d'Alba (Barolo);$51;del Comune di Monforte d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Josetta Saffirio;KERIN O’KEEFE;14.5%;750 ml;Red;Peter Warren Selections;9/1/2020
This offers aromas of rose petal, underbrush and leather. The full-bodied palate presents dried cherry, star anise and clove alongside taut youthfully exuberant tannins and fresh acidity. Drink 2025–2032. KERIN O’KEEFE;91;Monchiero 2016 del Comune di Castiglione Falletto (Barolo);$40;del Comune di Castiglione Falletto;Nebbiolo;Barolo, Piedmont, Italy;Monchiero;KERIN O’KEEFE;14.5%;750 ml;Red;Golden Ram Imports;9/1/2020
Aromas of blue flower, leather and cooking spice lead the nose. The linear palate offers black plum, tobacco and star anise alongside taut polished tannins and fresh acidity. Drink 2022–2030. KERIN O’KEEFE;91;Cantina Massara Burlotto 2015 Massara (Barolo);$60;Massara;Nebbiolo;Barolo, Piedmont, Italy;Cantina Massara Burlotto;KERIN O’KEEFE;14.5%;750 ml;Red;Selezioni Inc;9/1/2020
Red berry, blue flower and a whiff of menthol form the delicate nose. The linear, medium-bodied palate is already accessible, offering strawberry, cranberry and star anise alongside taut, polished tannins and fresh acidity. Drink through 2026. KERIN O’KEEFE;91;Bovio 2016 Barolo;$50;;Nebbiolo;Barolo, Piedmont, Italy;Bovio;KERIN O’KEEFE;14%;750 ml;Red;Soilair Selection;9/1/2020
Cedar, leather and black-skinned berry aromas lead the nose. The firm palate offers dried black cherry, clove and mocha alongside taut tannins and bright acidity. Drink 2023–2032. KERIN O’KEEFE;91;Paolo Manzone 2016 del Comune di Serralunga d'Alba (Barolo);$60;del Comune di Serralunga d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Paolo Manzone;KERIN O’KEEFE;14.5%;750 ml;Red;Misa Imports;9/1/2020
Aromas of ripe black-skinned fruit, tobacco and camphor form the nose along with a whiff of underbrush. Full bodied and tightly knit, the firm palate offers dried cherry, licorice and coffee bean alongside assertive fine-grained tannins. Drink after 2026. KERIN O’KEEFE;91;Seghesio 2016 La Villa (Barolo);$63;La Villa;Nebbiolo;Barolo, Piedmont, Italy;Seghesio;KERIN O’KEEFE;14.5%;750 ml;Red;de Grazia Imports, LLC;9/1/2020
Wild rose, underbrush, camphor and a whiff of exotic spice come together in the glass. It's firmly structured, with assertive, close-grained tannins that support dried cherry, tobacco and licorice before a clenching, astringent finish. Drink 2026–2031. KERIN O’KEEFE;91;Enrico Serafino 2016 del Comune di Serralunga d'Alba (Barolo);$89;del Comune di Serralunga d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Enrico Serafino;KERIN O’KEEFE;14.5%;750 ml;Red;Dalla Terra Winery Direct;9/1/2020
Red-skinned berry, leather and white-pepper aromas lift out of the glass. The juicy, balanced palate offers raspberry, cinnamon and star anise alongside austere fine-grained tannins and vibrant acidity. Drink 2024–2033. KERIN O’KEEFE;91;Gagliasso 2016 Tre Utin (Barolo);N/A;Tre Utin;Nebbiolo;Barolo, Piedmont, Italy;Gagliasso;KERIN O’KEEFE;14.5%;750 ml;Red;1_Not Imported into US;9/1/2020
Aromas of tobacco, cooking spice and red-skinned berry emerge from the glass. The structured palate offers sour cherry, clove and black pepper alongside close-grained tannins and solid acidity. Drink 2023–2030. KERIN O’KEEFE;91;Garesio 2016 Gianetto (Barolo);$85;Gianetto;Nebbiolo;Barolo, Piedmont, Italy;Garesio;KERIN O’KEEFE;14.5%;750 ml;Red;Vias Imports;9/1/2020
Earthy aromas of leather, underbrush and red-skinned berry lead the way. The solid palate offers raspberry jam, tobacco and cinnamon alongside fine-grained tannins and firm acidity. Drink 2022–2031. KERIN O’KEEFE;91;Principiano 2015 Boscareto (Barolo);$48;Boscareto;Nebbiolo;Barolo, Piedmont, Italy;Principiano;KERIN O’KEEFE;14%;750 ml;Red;House of Burgundy;9/1/2020
Aromas of camphor, blue flower and cherries marinated in spirits lead the way along with a hint of hazelnut. On the concentrated, accessible palate, fine-grained tannins accompany fleshy Marasca cherry, steeped prune and vanilla. Drink 2021–2028. KERIN O’KEEFE;91;Réva 2016 Barolo;$39;;Nebbiolo;Barolo, Piedmont, Italy;Réva;KERIN O’KEEFE;14.5%;750 ml;Red;Lipman Bros;9/1/2020
Dark-skinned fruit, aromatic herb and leather aromas emerge from the glass. The vibrant palate features black cherry, tobacco and licorice framed in fine-grained tannins. Drink 2022–2032. KERIN O’KEEFE;91;Tenuta L'Illuminata 2013 Sant'Anna Riserva (Barolo);$120;Sant'Anna Riserva;Nebbiolo;Barolo, Piedmont, Italy;Tenuta L'Illuminata;KERIN O’KEEFE;14.5%;750 ml;Red;Jackson Family Wines;9/1/2020
Made with organically farmed grapes, this opens with aromas of rose petal, incense and leather. The structured palate offers red cherry, licorice and cinnamon alongside youthfully austere fine-grained tannins. Drink 2025–2032. KERIN O’KEEFE;91;Rivetti Massimo 2016 Barolo;$45;;Nebbiolo;Barolo, Piedmont, Italy;Rivetti Massimo;KERIN O’KEEFE;14%;750 ml;Red;Private Reserve Fine Wines;9/1/2020
This opens with aromas of red-skinned berry, cedar and underbrush. The solid savory palate shows red cherry, star anise and mocha alongside dusty tannins and fresh acidity. Drink 2023–2030. KERIN O’KEEFE;91;Amalia 2016 Le Coste di Monforte (Barolo);$90;Le Coste di Monforte;Nebbiolo;Barolo, Piedmont, Italy;Amalia;KERIN O’KEEFE;14.5%;750 ml;Red;Elevation Wine Partners;9/1/2020
Aromas of dark-skinned berry, leather and grilled herb lead the nose. The full-bodied savory palate offers dried black cherry, licorice and clove alongside tightly knit tannins. Drink 2021–2028. KERIN O’KEEFE;91;Franco Conterno 2014 Riserva (Barolo);$70;Riserva;Nebbiolo;Barolo, Piedmont, Italy;Franco Conterno;KERIN O’KEEFE;14.5%;750 ml;Red;Kimberly Jones Selections;9/1/2020
Rose-petal, underbrush and leather aromas lead the nose. The solid palate offers raspberry jam, cooking spice and tobacco alongside firm tannins and fresh acidity. Drink 2024–2032. KERIN O’KEEFE;91;Marrone 2016 Pichemej (Barolo);$80;Pichemej;Nebbiolo;Barolo, Piedmont, Italy;Marrone;KERIN O’KEEFE;14.5%;750 ml;Red;The Sorting Table;9/1/2020
This opens with aromas evoking black-skinned berry, tilled soil and leather. The savory, solid palate offers blackberry jam, tobacco and black pepper alongside tightly wound tannins and fresh acidity. Drink 2024–2032. KERIN O’KEEFE;91;Rattalino 2016 Trentaquattro34 (Barolo);N/A;Trentaquattro34;Nebbiolo;Barolo, Piedmont, Italy;Rattalino;KERIN O’KEEFE;14%;750 ml;Red;Ribevi Wine Int;9/1/2020
This brawny red opens with aromas of menthol, underbrush and oak-driven spice. On the full-bodied and densely concentrated palate, close-grained tannins accompany fleshy black cherry, raspberry jam, cinnamon and vanilla. You'll notice the warmth of alcohol, but the chewy fruit stands up to the heat. Drink through 2021–2028. KERIN O’KEEFE;91;Réva 2016 Cannubi (Barolo);$200;Cannubi;Nebbiolo;Barolo, Piedmont, Italy;Réva;KERIN O’KEEFE;15%;750 ml;Red;Lipman Bros;9/1/2020
Underbrush, dark-skinned berry and leather aromas take center stage. The taut concentrated palate offers blackberry jam, star anise and black pepper alongside tightly wound tannins and heat of evident alcohol. Drink 2025–2034. KERIN O’KEEFE;91;Revello Fratelli 2016 Gattera (Barolo);$42;Gattera;Nebbiolo;Barolo, Piedmont, Italy;Revello Fratelli;KERIN O’KEEFE;15%;750 ml;Red;de Grazia Imports, LLC;9/1/2020
Intense aromas of rose petal, violet, underbrush and leather lead the way. Bright and focused, the palate offers red cherry, cinnamon and tobacco alongside fine-grained tannins. Drink 2023–2031. KERIN O’KEEFE;91;Vite Colte 2016 Paesi Tuoi (Barolo);$60;Paesi Tuoi;Nebbiolo;Barolo, Piedmont, Italy;Vite Colte;KERIN O’KEEFE;14%;750 ml;Red;Opera Wine Imports;9/1/2020
Aromas of rose petal, underbrush and leather lead the nose. The solid, savory palate offers raspberry jam, clove and tobacco alongside taut youthful tannins. Drink 2024–2032. KERIN O’KEEFE;91;Diego Conterno 2016 del Comune di Monforte d'Alba (Barolo);$68;del Comune di Monforte d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Diego Conterno;KERIN O’KEEFE;14.5%;750 ml;Red;AP Wine Imports;9/1/2020
Aromas of mature berry, French oak, moist earth, leather and a whiff of rose take shape on this full-bodied red. Reflecting the nose, the firm brawny palate offers coconut, vanilla, dried cherry and the heat of evident alcohol alongside assertive, grainy tannins that clench the finish. KERIN O’KEEFE;91;Palladino 2016 Parafada (Barolo);$74;Parafada;Nebbiolo;Barolo, Piedmont, Italy;Palladino;KERIN O’KEEFE;15%;750 ml;Red;Enotec Imports, Inc;9/1/2020
Red-skinned berry, eucalyptus and underbrush aromas emerge from the glass. The savory palate offers red cherry, tobacco and licorice alongside firm, polished tannins and fresh acidity. Drink 2023–2029. KERIN O’KEEFE;91;Monchiero 2016 Rocche di Castiglione (Barolo);$48;Rocche di Castiglione;Nebbiolo;Barolo, Piedmont, Italy;Monchiero;KERIN O’KEEFE;14.5%;750 ml;Red;Golden Ram Imports;9/1/2020
Camphor, red-berry, tobacco and pressed rose aromas lead the nose. On the linear, elegantly restrained palate, notes of clove and white pepper accent cranberry and pomegranate before a sage finish. Assertive close-grained tannins leave a firm drying finish. KERIN O’KEEFE;91;Alessandro Rivetto 2016 del Comune di Serralunga d'Alba (Barolo);$65;del Comune di Serralunga d'Alba;Nebbiolo;Barolo, Piedmont, Italy;Alessandro Rivetto;KERIN O’KEEFE;14%;750 ml;Red;Wine Universe Corp;9/1/2020
Aromas of red-skinned berry, tobacco and camphor emerge from the glass. The structured palate offers juicy red cherry, clove and white pepper alongside youthfully austere tannins. Drink 2024–2032. KERIN O’KEEFE;91;Diego Conterno 2016 Barolo;$83;;Nebbiolo;Barolo, Piedmont, Italy;Diego Conterno;KERIN O’KEEFE;14.5%;750 ml;Red;AP Wine Imports;9/1/2020
Aromas of red-skinned berry, new leather and underbrush emerge from the glass. The savory palate offers raspberry jam, cinnamon and clove alongside taut youthful tannins and bright acidity. Drink 2023–2033. KERIN O’KEEFE;91;Broccardo 2016 Ravera (Barolo);$70;Ravera;Nebbiolo;Barolo, Piedmont, Italy;Broccardo;KERIN O’KEEFE;14.5%;750 ml;Red;VOS Selections;9/1/2020
Aromas of iris, tobacco and underbrush lead the way. The savory medium-bodied palate offers raspberry jam, clove and white pepper alongside firm, fine-grained tannins. Drink 2023–2032. KERIN O’KEEFE;91;Silvio Grasso 2016 Turnè (Barolo);$50;Turnè;Nebbiolo;Barolo, Piedmont, Italy;Silvio Grasso;KERIN O’KEEFE;14%;750 ml;Red;de Grazia Imports, LLC;9/1/2020
Balsamic aromas of camphor mingle with steeped plum, rose and new leather. On the brawny, concentrated palate, fine-grained enveloping tannins wrap around fleshy Marasca cherry, licorice and dried mint before finishing on the warmth of evident alcohol. KERIN O’KEEFE;91;Le Strette 2015 Corini (Barolo);N/A;Corini;Nebbiolo;Barolo, Piedmont, Italy;Le Strette;KERIN O’KEEFE;15%;750 ml;Red;WS Selections;9/1/2020
Aromas of red-skinned berry, tilled soil and tobacco emerge from the glass. The full-bodied palate offers raspberry jam, star anise and black pepper alongside solid tannins. Drink 2024–2031. KERIN O’KEEFE;91;Diego Pressenda La Torricella 2016 Barbadelchi (Barolo);$50;Barbadelchi;Nebbiolo;Barolo, Piedmont, Italy;Diego Pressenda La Torricella;KERIN O’KEEFE;14.5%;750 ml;Red;Passionné de Vin Imports;9/1/2020
Black-skinned berry, menthol and exotic spice aromas meld with whiffs of toasted hazelnut. On the firm palate, fine-grained tannins accompany dried black cherry, tobacco and licorice before a drying finish. Drink 2023–2028. KERIN O’KEEFE;91;Marchesi di Barolo 2016 del Comune di Barolo (Barolo);$85;del Comune di Barolo;Nebbiolo;Barolo, Piedmont, Italy;Marchesi di Barolo;KERIN O’KEEFE;14%;750 ml;Red;Frederick Wildman & Sons, Ltd;9/1/2020
Red-berry, truffle and crushed mint aromas follow through to the full-bodied palate along with tobacco notes. Tightly wound, grainy tannins lead to a firm drying finish. Drink after 2026. KERIN O’KEEFE;91;Sordo 2016 Perno (Barolo);$65;Perno;Nebbiolo;Barolo, Piedmont, Italy;Sordo;KERIN O’KEEFE;14.5%;750 ml;Red;Tri-Vin Imports;9/1/2020
Aromas of cedar, cooking spice and dark-skinned fruit slowly take shape in the glass. The firm palate offers blackberry jam, licorice and white pepper alongside youthfully austere tannins. Drink 2024–2031. KERIN O’KEEFE;91;Negretti 2016 Rive (Barolo);$70;Rive;Nebbiolo;Barolo, Piedmont, Italy;Negretti;KERIN O’KEEFE;14.5%;750 ml;Red;Domace Vino;9/1/2020
Aromas of blue flower, camphor and pipe tobacco emerge from the glass. The full-bodied palate offers dried black cherry, clove and licorice alongside youthfully austere tannins. Drink 2025–2033. KERIN O’KEEFE;91;Piero Benevelli 2016 Ravera di Monforte (Barolo);$50;Ravera di Monforte;Nebbiolo;Barolo, Piedmont, Italy;Piero Benevelli;KERIN O’KEEFE;14.5%;750 ml;Red;Kermit Lynch Wine Merchant;9/1/2020
Aromas of rose petal, new leather and cooking spice form the nose. The firm palate offers red cherry, licorice and clove alongside youthfully austere tannins and bright acidity. Drink 2023–2032. KERIN O’KEEFE;91;Josetta Saffirio 2016 Persiera (Barolo);$68;Persiera;Nebbiolo;Barolo, Piedmont, Italy;Josetta Saffirio;KERIN O’KEEFE;14.5%;750 ml;Red;Peter Warren Selections;9/1/2020
Mature plum and fragrant purple-flower aromas lead the nose on this brawny red along with whiffs of tilled soil and leather. On the densely concentrated solid palate, tight grainy tannins and the warmth of evident alcohol accompany dried black cherry, licorice and tobacco. Drink after 2026. KERIN O’KEEFE;91;Schiavenza 2016 Cerretta (Barolo);$55;Cerretta;Nebbiolo;Barolo, Piedmont, Italy;Schiavenza;KERIN O’KEEFE;15%;750 ml;Red;Cantiniere Imports & Distributing, Inc.;9/1/2020
This full-bodied red has aromas evoking exotic spice, rose, spearmint and red berry. The brawny palate features cherry steeped in spirits, tobacco and menthol before finishing on the heat of evident alcohol. Assertive, close-grained tannins provide tight support. Drink after 2026. KERIN O’KEEFE;91;Tenuta Montanello 2016 Montanello (Barolo);$50;Montanello;Nebbiolo;Barolo, Piedmont, Italy;Tenuta Montanello;KERIN O’KEEFE;15%;750 ml;Red;Classic Wines, Inc;9/1/2020
Balsamic aromas of camphor mingle with steeped plum, rose and new leather. On the brawny, concentrated palate, fine-grained enveloping tannins wrap around fleshy Marasca cherry, licorice and dried mint before finishing on the warmth of evident alcohol. KERIN O’KEEFE;91;Le Strette 2015 Corini (Barolo);N/A;Corini;Nebbiolo;Barolo, Piedmont, Italy;Le Strette;KERIN O’KEEFE;15%;750 ml;Red;WS Selections;9/1/2020
Aromas of red-skinned berry, pipe tobacco and baking spice lead the nose. The forward, savory palate offers red plum, star anise and nutmeg alongside polished tannins. Drink this through 2027. KERIN O’KEEFE;91;Gabriele Scaglione 2011 Riserva (Barolo);$130;Riserva;Nebbiolo;Barolo, Piedmont, Italy;Gabriele Scaglione;KERIN O’KEEFE;14.5%;750 ml;Red;Matchvino;9/1/2020
Rose, camphor, underbrush and forest berry form the alluring nose. Brawny and enveloping, the full-bodied palate offers fleshy Marasca cherry, licorice and tobacco alongside the heat of evident alcohol that comes out on the close. Fine-grained tannins provide firm support. KERIN O’KEEFE;91;Tenuta Montanello 2016 del Comune di Castiglione Falleto (Barolo);N/A;del Comune di Castiglione Falleto;Nebbiolo;Barolo, Piedmont, Italy;Tenuta Montanello;KERIN O’KEEFE;15%;750 ml;Red;1_No Submitting Co;9/1/2020
Grilled herb, underbrush, new leather and stewed prune aromas form the nose. The taut palate offers dried cherry, blood orange and ground clove alongside dusty tannins that leave a mouth-drying finish. KERIN O’KEEFE;90;Damilano 2016 Cerequio (Barolo);$80;Cerequio;Nebbiolo;Barolo, Piedmont, Italy;Damilano;KERIN O’KEEFE;14%;750 ml;Red;LLS–Winebow;9/1/2020
Aromas of scorched earth, iris and mature black-skinned fruit mingle with a whiff of barnyard that slowly burns off. The palate is also earthy, offering fleshy black cherry, crushed raspberry and licorice and a gamy note alongside tight, fine-grained tannins. It has a rustic charm and lots of personality. Drink 2023–2030. KERIN O’KEEFE;90;La Spinona 2015 Sorì Gepin (Barolo);N/A;Sorì Gepin;Nebbiolo;Barolo, Piedmont, Italy;La Spinona;KERIN O’KEEFE;14%;750 ml;Red;Frederick Wildman & Sons, Ltd;9/1/2020
Red-skinned berry, leather and underbrush aromas lead the nose. The savory, solid palate offers red cherry, ground clove and tobacco alongside firm tannins and bright acidity. Drink 2023–2030. KERIN O’KEEFE;90;Villadoria 2016 Sorì Paradiso (Barolo);$70;Sorì Paradiso;Nebbiolo;Barolo, Piedmont, Italy;Villadoria;KERIN O’KEEFE;14.5%;750 ml;Red;WinesU;9/1/2020
Aromas of ripe dark-skinned fruit, cooking spice and camphor emerge from the glass. The firm palate offers sour cherry, star anise and tobacco alongside austere tannins that clench the finish. Drink after 2025. KERIN O’KEEFE;90;Poderi Moretti 2016 Barolo;$74;;Nebbiolo;Barolo, Piedmont, Italy;Poderi Moretti;KERIN O’KEEFE;15%;750 ml;Red;The Architects Cellar;9/1/2020
This opens with aromas of dark-skinned berry, cedar and new leather. The full-bodied palate offers blackberry jam, mocha and vanilla alongside assertive but fine-grained tannins. Drink 2023–2029. KERIN O’KEEFE;90;Arnaldo Rivera 2016 Ravera (Barolo);$55;Ravera;Nebbiolo;Barolo, Piedmont, Italy;Arnaldo Rivera;KERIN O’KEEFE;14%;750 ml;Red;Monsieur Touton Selection Ltd;9/1/2020
Aromas of dark-skinned fruit, baking spice and cedar form the subtle nose. The full-bodied palate offers blackberry jam, mocha and tobacco alongside assertive tannins. Drink 2024–2030. KERIN O’KEEFE;90;Cagliero 2016 Barolo;$50;;Nebbiolo;Barolo, Piedmont, Italy;Cagliero;KERIN O’KEEFE;14.5%;750 ml;Red;BPW Merchants;9/1/2020
Baked plum, scorched earth and mocha aromas lift out of the glass. The dense palate offers raspberry jam, clove and espresso alongside assertive, close-grained tannins. Drink 2023–2029. KERIN O’KEEFE;90;Gianfranco Alessandria 2016 En Plasì (Barolo);$200;En Plasì;Nebbiolo;Barolo, Piedmont, Italy;Gianfranco Alessandria;KERIN O’KEEFE;14.5%;1.5 L;Red;T. Edward Wines Ltd;9/1/2020
Aromas of violet, tobacco and underbrush lead the nose. The savory palate offers black cherry, clove and licorice alongside firm tannins and fresh acidity. Drink 2024–2030. KERIN O’KEEFE;90;Raineri Gianmatteo 2016 Barolo;$35;;Nebbiolo;Barolo, Piedmont, Italy;Raineri Gianmatteo;KERIN O’KEEFE;14.5%;750 ml;Red;Ionia Atlantic Imports, LLC;9/1/2020
This opens with aromas of red-skinned berry, leather and cooking spice. The tangy palate offers sour cherry, cinnamon and white pepper alongside firm tannins. Drink 2023–2032. KERIN O’KEEFE;90;Broccardo 2016 Bricco San Pietro (Barolo);$70;Bricco San Pietro;Nebbiolo;Barolo, Piedmont, Italy;Broccardo;KERIN O’KEEFE;14.5%;750 ml;Red;VOS Selections;9/1/2020
Aromas of violet, eucalyptus and underbrush lead the nose. The savory palate offers red cherry, tobacco and cinnamon alongside polished tannins. Drink 2023–2030. KERIN O’KEEFE;90;Cascina Sòt 2016 Barolo;$80;;Nebbiolo;Barolo, Piedmont, Italy;Cascina Sòt;KERIN O’KEEFE;14%;750 ml;Red;Naples Global Trading;9/1/2020
This opens with aromas of red-skinned berry, leather and incense. The juicy palate offers raspberry jam, cinnamon and star anise alongside fine-grained tannins. Drink 2022–2028. KERIN O’KEEFE;90;Arnaldo Rivera 2016 Undicicomuni (Barolo);$35;Undicicomuni;Nebbiolo;Barolo, Piedmont, Italy;Arnaldo Rivera;KERIN O’KEEFE;14%;750 ml;Red;Monsieur Touton Selection Ltd;9/1/2020
Aromas of violet, leather and cooking spice lead the nose. The juicy palate offers red cherry, cinnamon and clove alongside youthfully austere tannins and bright acidity. Drink 2023–2030. KERIN O’KEEFE;90;Rocche Costamagna 2016 Barolo;$40;;Nebbiolo;Barolo, Piedmont, Italy;Rocche Costamagna;KERIN O’KEEFE;14%;750 ml;Red;Epic Wines;9/1/2020
Pipe-tobacco, underbrush, leather and blue-flower aromas shape the nose. The solid, youthfully austere palate offers dried cherry, clove and the same tobacco note from the nose alongside tight grainy tannins that leave a drying finish. Drink after 2026. KERIN O’KEEFE;90;Franco Conterno 2016 Panerole (Barolo);$45;Panerole;Nebbiolo;Barolo, Piedmont, Italy;Franco Conterno;KERIN O’KEEFE;14.5%;750 ml;Red;Kimberly Jones Selections;9/1/2020
Aromas of red berry, cedar and mocha waft out of the glass. The savory, linear palate offers dried black cherry, tobacco and dried sage alongside tightly wound tannins. Drink 2024–2031. KERIN O’KEEFE;90;Vite Colte 2016 del Comune di Barolo Essenze (Barolo);$80;del Comune di Barolo Essenze;Nebbiolo;Barolo, Piedmont, Italy;Vite Colte;KERIN O’KEEFE;14%;750 ml;Red;Opera Wine Imports;9/1/2020
Red-skinned fruit, leather and crushed mint aromas lead the nose. The linear palate offers red cherry, tobacco and star anise alongside fine-grained tannins and vibrant acidity. Drink 2023–2029. KERIN O’KEEFE;90;Monchiero Carbone 2016 Barolo;N/A;;Nebbiolo;Barolo, Piedmont, Italy;Monchiero Carbone;KERIN O’KEEFE;14%;750 ml;Red;Tita Italian Import & Export;9/1/2020
Aromas of camphor, baked plum and leather emerge from the glass. The savory palate offers blackberry jam, star anise and nutmeg alongside youthful, taut tannins. Drink 2024–2030. KERIN O’KEEFE;90;Reverdito 2016 La Serra (Barolo);$75;La Serra;Nebbiolo;Barolo, Piedmont, Italy;Reverdito;KERIN O’KEEFE;14.5%;750 ml;Red;Weygandt-Metzler;9/1/2020
This opens with aromas of violet, leather and freshly tilled soil. The racy palate offers raspberry jam, star anise and cinnamon alongside firm tannins. Drink 2022–2030. KERIN O’KEEFE;90;Cantina Massara Burlotto 2015 Barolo;$50;;Nebbiolo;Barolo, Piedmont, Italy;Cantina Massara Burlotto;KERIN O’KEEFE;14.5%;750 ml;Red;VinUS Inc;9/1/2020
Aromas of red berry, wild herb and camphor lead the way. On the linear medium-bodied palate, dusty tannins accompany sour cherry, pomegranate and licorice. Drink through 2028. KERIN O’KEEFE;90;Marchesi di Barolo 2016 Cannubi (Barolo);$85;Cannubi;Nebbiolo;Barolo, Piedmont, Italy;Marchesi di Barolo;KERIN O’KEEFE;14%;750 ml;Red;Frederick Wildman & Sons, Ltd;9/1/2020
Subtle aromas of cedar, espresso and dark-skinned berry emerge from the glass. The firm palate delivers blackberry jam, mocha and vanilla alongside tightly wound tannins. Drink 2023–2030. KERIN O’KEEFE;90;Boroli 2016 Brunella (Barolo);$120;Brunella;Nebbiolo;Barolo, Piedmont, Italy;Boroli;KERIN O’KEEFE;14%;750 ml;Red;Winebow;9/1/2020
Aromas of dark-skinned berry, espresso and baking spice emerge form the nose. On the full-bodied palate, firm tannins accompany black cherry, licorice and roasted coffee bean. Drink 2024–2032. KERIN O’KEEFE;90;Vite Colte 2016 del Comune di Monforte d'Alba Essenze (Barolo);$80;del Comune di Monforte d'Alba Essenze;Nebbiolo;Barolo, Piedmont, Italy;Vite Colte;KERIN O’KEEFE;14%;750 ml;Red;Opera Wine Imports;9/1/2020
Aromas of red-skinned berry, leather and cooking spice emerge from the glass. The concentrated palate offers Marasca cherry, clove and black pepper alongside youthfully assertive tannins. Drink 2025–2031. KERIN O’KEEFE;90;Crissante 2016 Capalot (Barolo);$77;Capalot;Nebbiolo;Barolo, Piedmont, Italy;Crissante;KERIN O’KEEFE;14.5%;750 ml;Red;AP Wine Imports;9/1/2020
This opens with aromas of violet, scorched earth and cooking spice. The juicy palate offers red cherry jam, star anise and white pepper alongside fine-grained tannins. Drink 2022–2029. KERIN O’KEEFE;90;Paola Lanzavecchia 2013 Calice Riserva (Barolo);$100;Calice Riserva;Nebbiolo;Barolo, Piedmont, Italy;Paola Lanzavecchia;KERIN O’KEEFE;14%;750 ml;Red;Saranty Imports;9/1/2020
Delicate aromas of black-skinned berry, coconut and mocha come together in the glass. The firm palate offers ripe black cherry, espresso and clove alongside dusty tannins. Drink 2023–2029. KERIN O’KEEFE;90;Podere Ruggeri Corsini 2016 Bussia Corsini (Barolo);$48;Bussia Corsini;Nebbiolo;Barolo, Piedmont, Italy;Podere Ruggeri Corsini;KERIN O’KEEFE;14.5%;750 ml;Red;Casa Bruno;9/1/2020
This opens with aromas of violet, camphor and black-skinned berry. The savory palate offers raspberry jam, cinnamon and tobacco alongside tightly wound tannins. Drink 2024–2030. KERIN O’KEEFE;90;Cascina Ballarin 2016 Tre Ciabot (Barolo);$50;Tre Ciabot;Nebbiolo;Barolo, Piedmont, Italy;Cascina Ballarin;KERIN O’KEEFE;14.5%;750 ml;Red;Aventine Hill LLC;9/1/2020
Rose-petal, new leather and underbrush aromas emerge from the glass. The full-bodied palate offers black cherry, licorice and clove alongside firm tannins. Drink 2023–2030. KERIN O’KEEFE;90;Giacosa Fratelli 2016 Bussia (Barolo);$69;Bussia;Nebbiolo;Barolo, Piedmont, Italy;Giacosa Fratelli;KERIN O’KEEFE;14.5%;750 ml;Red;Montcalm Wine Importers;9/1/2020
Aromas of violet, underbrush and leather waft out of the glass. The structured palate offers dried black cherry, tobacco and nutmeg alongside solid tannins. Drink 2023–2030. KERIN O’KEEFE;90;Costa di Bussia 2016 Bussia (Barolo);$50;Bussia;Nebbiolo;Barolo, Piedmont, Italy;Costa di Bussia;KERIN O’KEEFE;14.5%;750 ml;Red;Siena Imports;9/1/2020
Rose-petal, leather and underbrush aromas come together on this. The juicy, approachable palate offers red cherry, star anise and baking spice alongside refined tannins and firm acidity. Drink 2021–2029. KERIN O’KEEFE;90;Gabriele Scaglione 2014 Barolo;$75;;Nebbiolo;Barolo, Piedmont, Italy;Gabriele Scaglione;KERIN O’KEEFE;14.5%;750 ml;Red;Matchvino;9/1/2020
